timestamp,symbol,price,volume
1762887300000,MSFT,508.29998779296875,96325
1762887300000,GOOGL,290.1400146484375,111995
1762887600000,AAPL,274.3110046386719,151748
1762887600000,MSFT,508.25,114611
1762887600000,GOOGL,290.2650146484375,112049
1762887900000,AAPL,274.6499938964844,217436
1762887900000,MSFT,508.25,97733
1762887900000,GOOGL,290.30499267578125,85898
1762888200000,AAPL,274.8949890136719,719499
1762888200000,MSFT,508.6400146484375,87732
1762888200000,GOOGL,290.860107421875,130921
1762888500000,MSFT,508.6199951171875,106230
1762888500000,GOOGL,290.70001220703125,268094
1762888500000,AAPL,275.20001220703125,338024
1762888800000,GOOGL,290.4200134277344,88054
1762888800000,AAPL,275.3800048828125,306242
1762888800000,MSFT,508.7799987792969,71243
1762889100000,GOOGL,290.1400146484375,73148
1762889100000,AAPL,275.32000732421875,241248
1762889100000,MSFT,509.159912109375,98077
1762889400000,GOOGL,290.19000244140625,69672
1762889400000,AAPL,275.19000244140625,198485
1762889400000,MSFT,509.1400146484375,79465
1762889700000,GOOGL,290.32000732421875,84898
1762889700000,MSFT,509.0899963378906,55842
1762889700000,AAPL,275.1820068359375,206464
1762890000000,MSFT,508.8500061035156,58214
1762890000000,GOOGL,290.29998779296875,101273
1762890000000,AAPL,275.1099853515625,184502
1762890300000,MSFT,508.8905029296875,54135
1762890300000,GOOGL,290.260009765625,83272
1762890300000,AAPL,275.2799987792969,171076
1762890600000,MSFT,509.2349853515625,73398
1762890600000,GOOGL,290.68499755859375,80548
1762890600000,AAPL,275.3399963378906,165186
1762890900000,GOOGL,290.6549987792969,95970
1762890900000,AAPL,275.54998779296875,245191
1762890900000,MSFT,509.0950012207031,68375
1762891200000,AAPL,275.6650085449219,285967
1762891200000,MSFT,509.4800109863281,69759
1762891200000,GOOGL,290.7300109863281,99265
1762891500000,AAPL,275.4700012207031,288860
1762891500000,MSFT,509.1600036621094,83330
1762891500000,GOOGL,290.6000061035156,103711
1762891800000,AAPL,275.42181396484375,205303
1762891800000,MSFT,509.1401062011719,66706
1762891800000,GOOGL,290.6400146484375,98784
1762892100000,MSFT,508.8796081542969,63652
1762892100000,GOOGL,290.63720703125,120983
1762892100000,AAPL,275.33099365234375,210004
1762892400000,GOOGL,290.4502868652344,87913
1762892400000,AAPL,275.4599914550781,253179
1762892400000,MSFT,509.0,84105
1762892700000,GOOGL,290.7099914550781,89524
1762892700000,AAPL,275.25,239214
1762892700000,MSFT,508.9200134277344,118935
1762893000000,GOOGL,290.885009765625,128406
1762893000000,AAPL,275.4599914550781,299422
1762893000000,MSFT,509.0249938964844,83403
1762893300000,GOOGL,290.80999755859375,136794
1762893300000,AAPL,275.30499267578125,230639
1762893300000,MSFT,508.8399963378906,100662
1762893600000,AAPL,275.45001220703125,317278
1762893600000,MSFT,509.19000244140625,83794
1762893600000,GOOGL,290.8399963378906,169601
1762893900000,MSFT,509.1499938964844,94155
1762893900000,GOOGL,290.989990234375,164971
1762893900000,AAPL,275.6300048828125,342257
1762894200000,MSFT,509.0799865722656,195441
1762894200000,GOOGL,291.42999267578125,545508
1762894200000,AAPL,275.2699890136719,619783
1762894500000,MSFT,508.82000732421875,906862
1762894500000,GOOGL,291.32000732421875,1195754
1762894500000,AAPL,275.29998779296875,2230439
1762957800000,MSFT,507.5199890136719,1519813
1762957800000,AAPL,273.1400146484375,5430202
1762957800000,GOOGL,288.7250061035156,1380849
1762958100000,AAPL,273.3900146484375,694683
1762958100000,MSFT,508.9800109863281,160578
1762958100000,GOOGL,288.8900146484375,537549
1762958400000,AAPL,272.29779052734375,954785
1762958400000,MSFT,507.4599914550781,157479
1762958400000,GOOGL,288.25,625184
1762958700000,AAPL,271.9599914550781,570390
1762958700000,MSFT,507.2449951171875,166902
1762958700000,GOOGL,286.5350036621094,396129
1762959000000,AAPL,272.5181884765625,491850
1762959000000,MSFT,507.2300109863281,123284
1762959000000,GOOGL,286.9422912597656,549860
1762959300000,MSFT,507.17498779296875,109679
1762959300000,GOOGL,286.30999755859375,296351
1762959300000,AAPL,272.1600036621094,408556
1762959600000,GOOGL,286.3699951171875,320063
1762959600000,AAPL,273.1700134277344,436282
1762959600000,MSFT,506.610107421875,166967
1762959900000,GOOGL,286.8817138671875,215523
1762959900000,AAPL,273.31500244140625,329066
1762959900000,MSFT,505.92999267578125,132039
1762960200000,GOOGL,287.1600036621094,240117
1762960200000,AAPL,272.8999938964844,302404
1762960200000,MSFT,505.7749938964844,134856
1762960500000,AAPL,273.06500244140625,399035
1762960500000,MSFT,505.3501892089844,99057
1762960500000,GOOGL,287.07000732421875,198819
1762960800000,MSFT,505.7550048828125,125530
1762960800000,GOOGL,287.1600036621094,217460
1762960800000,AAPL,273.3599853515625,280825
1762961100000,MSFT,505.69500732421875,130714
1762961100000,GOOGL,286.9049987792969,219151
1762961100000,AAPL,272.94000244140625,420347
1762961400000,MSFT,504.614990234375,149383
1762961400000,GOOGL,286.739990234375,226750
1762961400000,AAPL,273.2699890136719,385530
1762961700000,MSFT,504.5199890136719,218616
1762961700000,GOOGL,286.19000244140625,310701
1762961700000,AAPL,274.239990234375,470872
1762962000000,GOOGL,286.0400085449219,178127
1762962000000,AAPL,273.8949890136719,311910
1762962000000,MSFT,505.0050048828125,141807
1762962300000,AAPL,273.6499938964844,240844
1762962300000,MSFT,504.67999267578125,107534
1762962300000,GOOGL,285.7850036621094,155733
1762962600000,AAPL,273.82000732421875,334583
1762962600000,MSFT,504.69000244140625,112915
1762962600000,GOOGL,285.75,203056
1762962900000,AAPL,274.13250732421875,262920
1762962900000,MSFT,503.79998779296875,160094
1762962900000,GOOGL,285.5799865722656,220519
1762963200000,AAPL,274.0799865722656,302355
1762963200000,GOOGL,285.2300109863281,336231
1762963200000,MSFT,503.3500061035156,227184
1762963500000,GOOGL,284.7950134277344,197955
1762963500000,AAPL,274.0299987792969,201446
1762963500000,MSFT,502.2650146484375,145528
1762963800000,GOOGL,284.0799865722656,323106
1762963800000,AAPL,274.2099914550781,213084
1762963800000,MSFT,501.9200134277344,255441
1762964100000,GOOGL,284.1199951171875,271574
1762964100000,AAPL,274.2099914550781,214190
1762964100000,MSFT,500.6499938964844,187883
1762964400000,AAPL,274.05999755859375,171670
1762964400000,MSFT,500.45001220703125,244382
1762964400000,GOOGL,284.32000732421875,160452
1762964700000,MSFT,501.7049865722656,165060
1762964700000,GOOGL,285.28009033203125,227881
1762964700000,AAPL,274.6000061035156,218761
1762965000000,MSFT,501.5299987792969,120312
1762965000000,GOOGL,284.8760070800781,215304
1762965000000,AAPL,274.2502136230469,192572
1762965300000,MSFT,501.2900085449219,121434
1762965300000,GOOGL,284.6600036621094,291908
1762965300000,AAPL,274.5299987792969,307236
1762965600000,MSFT,500.6499938964844,121865
1762965600000,AAPL,274.7699890136719,382513
1762965600000,GOOGL,284.67999267578125,154690
1762965900000,AAPL,274.1622009277344,196661
1762965900000,MSFT,499.92999267578125,143545
1762965900000,GOOGL,284.0,180566
1762966200000,AAPL,274.0799865722656,188731
1762966200000,MSFT,499.42999267578125,162274
1762966200000,GOOGL,284.1117858886719,135099
1762966500000,AAPL,274.17010498046875,141651
1762966500000,MSFT,499.69000244140625,175475
1762966500000,GOOGL,284.4700012207031,136731
1762966800000,AAPL,274.1700134277344,106562
1762966800000,MSFT,500.57000732421875,144617
1762966800000,GOOGL,284.5199890136719,95769
1762967100000,MSFT,500.489990234375,142814
1762967100000,GOOGL,284.67498779296875,89395
1762967100000,AAPL,274.0199890136719,136525
1762967400000,GOOGL,285.2099914550781,152074
1762967400000,AAPL,273.94000244140625,110223
1762967400000,MSFT,501.114990234375,115449
1762967700000,GOOGL,285.1050109863281,101814
1762967700000,AAPL,274.010009765625,113500
1762967700000,MSFT,500.7449951171875,88494
1762968000000,GOOGL,285.77398681640625,92749
1762968000000,AAPL,274.1471862792969,122521
1762968000000,MSFT,501.4800109863281,99244
1762968300000,GOOGL,285.82000732421875,90901
1762968300000,MSFT,501.9100036621094,107619
1762968300000,AAPL,274.3900146484375,105646
1762968600000,MSFT,502.2099914550781,83176
1762968600000,GOOGL,285.57000732421875,83186
1762968600000,AAPL,274.4800109863281,106772
1762968900000,MSFT,503.6400146484375,138721
1762968900000,GOOGL,286.0799865722656,128348
1762968900000,AAPL,274.6180114746094,121268
1762969200000,MSFT,503.8599853515625,357513
1762969200000,GOOGL,286.0150146484375,125060
1762969200000,AAPL,274.44000244140625,120646
1762969500000,GOOGL,286.3599853515625,201585
1762969500000,AAPL,274.3598937988281,128730
1762969500000,MSFT,504.32000732421875,135501
1762969800000,AAPL,274.2799987792969,97975
1762969800000,MSFT,503.8656005859375,100585
1762969800000,GOOGL,286.135009765625,84446
1762970100000,AAPL,274.55999755859375,110931
1762970100000,MSFT,505.45001220703125,111772
1762970100000,GOOGL,286.55999755859375,109706
1762970400000,AAPL,274.94000244140625,190194
1762970400000,MSFT,505.010009765625,127476
1762970400000,GOOGL,286.6694030761719,77080
1762970700000,MSFT,504.5,109777
1762970700000,GOOGL,286.25,94288
1762970700000,AAPL,274.85150146484375,290196
1762971000000,GOOGL,286.4949951171875,78033
1762971000000,AAPL,275.04998779296875,100520
1762971000000,MSFT,505.4599914550781,91689
1762971300000,GOOGL,286.1700134277344,87557
1762971300000,AAPL,274.8299865722656,150572
1762971300000,MSFT,507.7200012207031,313109
1762971600000,GOOGL,286.1700134277344,110291
1762971600000,AAPL,274.9549865722656,92545
1762971600000,MSFT,507.69000244140625,201114
1762971900000,GOOGL,286.2349853515625,90098
1762971900000,AAPL,274.9800109863281,131778
1762971900000,MSFT,508.2300109863281,203229
1762972200000,AAPL,274.82501220703125,118717
1762972200000,MSFT,508.1514892578125,133039
1762972200000,GOOGL,286.1549987792969,83636
1762972500000,MSFT,508.7200012207031,157894
1762972500000,GOOGL,286.32000732421875,54530
1762972500000,AAPL,275.1199951171875,143507
1762972800000,MSFT,508.7040100097656,154997
1762972800000,GOOGL,286.05499267578125,74729
1762972800000,AAPL,275.2099914550781,225876
1762973100000,MSFT,508.70001220703125,104437
1762973100000,GOOGL,285.94500732421875,111108
1762973100000,AAPL,275.04998779296875,207562
1762973400000,MSFT,509.1300048828125,100122
1762973400000,AAPL,275.18499755859375,106582
1762973400000,GOOGL,286.1499938964844,80757
1762973700000,AAPL,275.4100036621094,116410
1762973700000,MSFT,508.760009765625,100485
1762973700000,GOOGL,286.3699951171875,93396
1762974000000,AAPL,275.7300109863281,179588
1762974000000,MSFT,508.7850036621094,92765
1762974000000,GOOGL,286.4544982910156,63748
1762974300000,AAPL,275.1050109863281,311434
1762974300000,MSFT,509.74798583984375,119663
1762974300000,GOOGL,286.43011474609375,58339
1762974600000,MSFT,508.9700012207031,92694
1762974600000,GOOGL,286.0400085449219,63075
1762974600000,AAPL,274.9599914550781,184178
1762974900000,GOOGL,286.3349914550781,97964
1762974900000,AAPL,274.7200012207031,162468
1762974900000,MSFT,509.1449890136719,104965
1762975200000,GOOGL,286.04998779296875,93208
1762975200000,AAPL,274.8399963378906,131073
1762975200000,MSFT,509.6528015136719,103470
1762975500000,GOOGL,286.0126037597656,65278
1762975500000,AAPL,274.45001220703125,126172
1762975500000,MSFT,509.510009765625,96737
1762975800000,GOOGL,286.07000732421875,109375
1762975800000,MSFT,509.635009765625,99197
1762975800000,AAPL,274.4002990722656,160162
1762976100000,MSFT,510.19000244140625,84689
1762976100000,GOOGL,286.4200134277344,71102
1762976100000,AAPL,274.3900146484375,181154
1762976400000,MSFT,510.8299865722656,201458
1762976400000,GOOGL,286.2799987792969,74339
1762976400000,AAPL,274.360107421875,119972
1762976700000,MSFT,510.9800109863281,157308
1762976700000,GOOGL,286.3699951171875,132965
1762976700000,AAPL,274.4100036621094,170973
1762977000000,MSFT,511.1600036621094,116555
1762977000000,GOOGL,286.4549865722656,69562
1762977000000,AAPL,274.4800109863281,119274
1762977300000,GOOGL,286.1099853515625,66425
1762977300000,AAPL,274.3399963378906,197916
1762977300000,MSFT,510.4096984863281,226370
1762977600000,AAPL,274.32000732421875,248285
1762977600000,MSFT,510.80999755859375,140365
1762977600000,GOOGL,286.07000732421875,71929
1762977900000,AAPL,273.7550048828125,200892
1762977900000,MSFT,510.05999755859375,160663
1762977900000,GOOGL,285.9599914550781,82430
1762978200000,AAPL,273.6000061035156,190836
1762978200000,MSFT,510.0545959472656,120790
1762978200000,GOOGL,286.260009765625,104332
1762978500000,AAPL,273.9200134277344,145906
1762978500000,GOOGL,286.2200012207031,133676
1762978500000,MSFT,510.4700012207031,122026
1762978800000,GOOGL,286.1199951171875,95290
1762978800000,AAPL,273.9750061035156,162362
1762978800000,MSFT,509.9359130859375,103945
1762979100000,GOOGL,286.7099914550781,123973
1762979100000,AAPL,274.04998779296875,161768
1762979100000,MSFT,510.80499267578125,128498
1762979400000,GOOGL,287.0,187125
1762979400000,AAPL,274.0199890136719,275303
1762979400000,MSFT,511.3999938964844,166679
1762979700000,GOOGL,286.760009765625,124917
1762979700000,AAPL,273.83538818359375,183675
1762979700000,MSFT,511.0799865722656,181029
1762980000000,AAPL,273.94000244140625,288256
1762980000000,MSFT,511.05999755859375,157788
1762980000000,GOOGL,286.9599914550781,132134
1762980300000,MSFT,510.4200134277344,195217
1762980300000,GOOGL,286.8900146484375,128655
1762980300000,AAPL,273.68499755859375,479479
1762980600000,MSFT,510.7799987792969,643502
1762980600000,GOOGL,286.8500061035156,337558
1762980600000,AAPL,273.42999267578125,606541
1762980900000,MSFT,511.3900146484375,917694
1762980900000,GOOGL,286.7449951171875,839811
1762980900000,AAPL,273.3999938964844,1736268
1763044200000,GOOGL,280.67041015625,2691454
1763044200000,AAPL,274.2579040527344,4516387
1763044200000,MSFT,510.1700134277344,2286154
1763044500000,AAPL,275.4590148925781,997602
1763044500000,MSFT,507.2449951171875,224161
1763044500000,GOOGL,279.010009765625,584190
1763044800000,AAPL,276.3299865722656,1116839
1763044800000,MSFT,507.6099853515625,253060
1763044800000,GOOGL,277.4601135253906,593528
1763045100000,AAPL,274.489990234375,595667
1763045100000,MSFT,506.6499938964844,205689
1763045100000,GOOGL,278.510009765625,554120
1763045400000,AAPL,275.0857849121094,505229
1763045400000,MSFT,508.7200012207031,169454
1763045400000,GOOGL,278.9100036621094,463499
1763045700000,MSFT,509.5350036621094,116056
1763045700000,GOOGL,279.010009765625,345163
1763045700000,AAPL,275.1470031738281,262031
1763046000000,GOOGL,278.2049865722656,340403
1763046000000,AAPL,274.80999755859375,340342
1763046000000,MSFT,510.29998779296875,142251
1763046300000,GOOGL,279.7900085449219,269356
1763046300000,AAPL,274.8411865234375,299312
1763046300000,MSFT,512.114990234375,184579
1763046600000,GOOGL,280.6199951171875,289908
1763046600000,AAPL,274.1300048828125,340517
1763046600000,MSFT,512.8757934570312,176478
1763046900000,GOOGL,280.4649963378906,226552
1763046900000,MSFT,512.469970703125,160585
1763046900000,AAPL,273.9599914550781,333375
1763047200000,MSFT,512.6500244140625,154207
1763047200000,GOOGL,279.5799865722656,206385
1763047200000,AAPL,273.772705078125,433156
1763047500000,MSFT,511.6535949707031,179088
1763047500000,GOOGL,279.5799865722656,209009
1763047500000,AAPL,273.7099914550781,274263
1763047800000,MSFT,511.9200134277344,162629
1763047800000,GOOGL,278.8900146484375,159736
1763047800000,AAPL,272.7950134277344,456160
1763048100000,GOOGL,279.114990234375,148758
1763048100000,AAPL,272.8951110839844,325799
1763048100000,MSFT,511.57501220703125,171212
1763048400000,AAPL,272.57501220703125,260870
1763048400000,MSFT,511.2349853515625,131269
1763048400000,GOOGL,278.8299865722656,151194
1763048700000,AAPL,272.41009521484375,260629
1763048700000,MSFT,510.7349853515625,148733
1763048700000,GOOGL,278.1050109863281,224950
1763049000000,AAPL,272.6531982421875,309197
1763049000000,MSFT,510.95001220703125,138380
1763049000000,GOOGL,277.8999938964844,206390
1763049300000,AAPL,272.92999267578125,437065
1763049300000,GOOGL,279.5299987792969,226681
1763049300000,MSFT,511.29998779296875,264740
1763049600000,GOOGL,279.1700134277344,195954
1763049600000,AAPL,272.5,226923
1763049600000,MSFT,510.6199951171875,120966
1763049900000,GOOGL,279.739990234375,205470
1763049900000,AAPL,272.7900085449219,288102
1763049900000,MSFT,511.79998779296875,157712
1763050200000,GOOGL,280.4049987792969,203277
1763050200000,AAPL,273.12078857421875,237811
1763050200000,MSFT,510.55999755859375,134483
1763050500000,GOOGL,280.4599914550781,255717
1763050500000,AAPL,273.7149963378906,315982
1763050500000,MSFT,509.6000061035156,135716
1763050800000,AAPL,273.67999267578125,509426
1763050800000,MSFT,509.43499755859375,119760
1763050800000,GOOGL,280.1099853515625,222974
1763051100000,MSFT,509.9150085449219,110723
1763051100000,GOOGL,279.9949951171875,200330
1763051100000,AAPL,274.037109375,303542
1763051400000,MSFT,510.2090148925781,83411
1763051400000,GOOGL,280.0400085449219,171316
1763051400000,AAPL,274.2799987792969,269824
1763051700000,MSFT,508.85791015625,107123
1763051700000,GOOGL,279.3485107421875,161556
1763051700000,AAPL,273.5899963378906,222304
1763052000000,MSFT,508.5,91824
1763052000000,AAPL,273.510009765625,189296
1763052000000,GOOGL,279.375,160687
1763052300000,AAPL,273.2799987792969,191642
1763052300000,MSFT,508.6499938964844,102885
1763052300000,GOOGL,279.6300048828125,120451
1763052600000,AAPL,273.4778137207031,187669
1763052600000,MSFT,508.57000732421875,88522
1763052600000,GOOGL,279.7250061035156,106291
1763052900000,AAPL,273.7300109863281,240826
1763052900000,MSFT,508.6700134277344,99624
1763052900000,GOOGL,280.2200012207031,171081
1763053200000,MSFT,508.6300048828125,110836
1763053200000,GOOGL,280.3699951171875,149353
1763053200000,AAPL,273.6300048828125,164017
1763053500000,GOOGL,279.5249938964844,115644
1763053500000,AAPL,272.8999938964844,135097
1763053500000,MSFT,508.32000732421875,71370
1763053800000,GOOGL,279.6099853515625,77169
1763053800000,AAPL,272.5400085449219,211562
1763053800000,MSFT,508.5,69417
1763054100000,GOOGL,279.9649963378906,85547
1763054100000,AAPL,272.7799987792969,202150
1763054100000,MSFT,508.6700134277344,87566
1763054400000,AAPL,272.7300109863281,163987
1763054400000,MSFT,508.92498779296875,124789
1763054400000,GOOGL,280.239990234375,125764
1763054700000,MSFT,509.7049865722656,82596
1763054700000,GOOGL,280.5299987792969,96250
1763054700000,AAPL,272.8599853515625,161470
1763055000000,MSFT,509.3471984863281,68546
1763055000000,GOOGL,280.7900085449219,84157
1763055000000,AAPL,272.80999755859375,138876
1763055300000,MSFT,509.510009765625,69758
1763055300000,GOOGL,280.42999267578125,76825
1763055300000,AAPL,272.7699890136719,163917
1763055600000,MSFT,508.69000244140625,51895
1763055600000,GOOGL,279.635009765625,81392
1763055600000,AAPL,272.5700988769531,154007
1763055900000,GOOGL,279.1700134277344,149457
1763055900000,AAPL,272.75,216518
1763055900000,MSFT,508.2200012207031,59400
1763056200000,AAPL,272.7349853515625,122698
1763056200000,MSFT,507.5899963378906,73186
1763056200000,GOOGL,278.9549865722656,109823
1763056500000,AAPL,272.6098937988281,144376
1763056500000,MSFT,507.3699951171875,78292
1763056500000,GOOGL,278.6000061035156,130995
1763056800000,AAPL,272.6300048828125,122237
1763056800000,MSFT,507.1549987792969,81065
1763056800000,GOOGL,278.79998779296875,131654
1763057100000,AAPL,272.860595703125,162118
1763057100000,GOOGL,278.9100036621094,122169
1763057100000,MSFT,507.4200134277344,59311
1763057400000,GOOGL,278.677490234375,129670
1763057400000,AAPL,273.22021484375,182154
1763057400000,MSFT,507.80999755859375,62288
1763057700000,GOOGL,278.2550048828125,117908
1763057700000,AAPL,273.0899963378906,143154
1763057700000,MSFT,507.0,47087
1763058000000,GOOGL,278.19000244140625,106963
1763058000000,AAPL,273.05499267578125,154037
1763058000000,MSFT,507.34100341796875,59619
1763058300000,AAPL,272.5700988769531,218791
1763058300000,MSFT,506.92999267578125,72298
1763058300000,GOOGL,278.07000732421875,115924
1763058600000,MSFT,506.6449890136719,115056
1763058600000,GOOGL,277.8500061035156,138148
1763058600000,AAPL,272.2099914550781,296426
1763058900000,MSFT,506.1694030761719,100112
1763058900000,GOOGL,277.7929992675781,146688
1763058900000,AAPL,272.4197082519531,307463
1763059200000,MSFT,506.20001220703125,136948
1763059200000,GOOGL,278.010009765625,198688
1763059200000,AAPL,273.2149963378906,333393
1763059500000,GOOGL,278.4599914550781,168505
1763059500000,AAPL,273.6799011230469,356267
1763059500000,MSFT,505.7300109863281,128041
1763059800000,AAPL,273.5849914550781,276731
1763059800000,MSFT,505.82000732421875,119885
1763059800000,GOOGL,278.19000244140625,115483
1763060100000,AAPL,273.439208984375,217973
1763060100000,MSFT,505.7149963378906,94314
1763060100000,GOOGL,278.17999267578125,123607
1763060400000,AAPL,273.0682067871094,201005
